Richness,plot,Order,SPEI_mean,Driest,NBE,NIIE,NIIE.Syn,NIIE.SpVar,NIDE,NIDE.SpVar,NIDE.Syn
8,B4A06,15,-0.071427333,-0.440715583,0.1940619,-0.10517115,-0.106506072,-0.05649425,0.728036573,0.284292814,0.302898276
8,B4A08,1,0.518395017,-0.623814083,-0.013236405,0.110811473,0.172270461,-0.036652983,-0.174676822,0.489113791,-0.406965098
8,B4A08,2,0.481813883,-0.623814083,-0.035892026,0.243016849,0.240600751,0.049184969,-0.378967052,-0.171274077,-0.280217399
8,B4A08,3,0.201212317,-0.623814083,-0.040149084,0.200334245,0.196389147,0.052330217,-0.365978812,-0.258215506,-0.203364946
8,B4A08,4,0.1530159,-0.623814083,-0.036176264,0.148073303,0.135363699,0.058179154,-0.322232787,-0.193381832,-0.20183286
8,B4A08,5,0.469598267,-0.623814083,-0.010501793,0.153637489,0.163286994,0.035338236,-0.307653142,-0.123118999,-0.232551782
8,B4A08,6,0.484303917,-0.550285833,-0.29835759,-0.102255533,-0.139309434,0.039203365,-0.500863137,-0.195342359,-0.36349618
8,B4A08,7,0.102059667,-0.550285833,-0.316019256,-0.144213219,-0.140302283,-0.049945635,-0.507070036,-0.158909564,-0.389838974
8,B4A08,8,0.1212659,-0.550285833,-0.187063257,-0.284803578,-0.287263637,-0.1498172,0.435805404,0.18133275,0.14984197
8,B4A08,9,-0.23300125,-1.2581535,-0.1261722,-0.138235366,-0.065293071,-0.149002699,-0.03888176,0.092372469,-0.1392026
8,B4A08,10,-0.753896933,-1.549352083,0.034981514,-0.009895976,0.069214715,-0.089549311,-0.00237133,0.034464131,-0.063203115
8,B4A08,11,-0.66072695,-1.549352083,0.015748964,-0.049663287,-0.006744252,-0.071172561,0.050160974,0.163990708,-0.113709409
8,B4A08,12,-0.659007883,-1.549352083,0.030173249,0.099119044,0.12488556,0.0041797,-0.235602349,0.31921981,-0.40436081
8,B4A08,13,-0.63677245,-1.549352083,-0.019167835,0.006055087,-0.00760605,0.01803979,-0.173626596,0.134681306,-0.265568898
8,B4A08,14,-0.40832675,-1.549352083,-0.029411145,-0.000464638,-0.081298238,0.113241091,-0.190202179,-0.226818422,0.023601223
8,B4A08,15,-0.071427333,-0.440715583,-0.164088166,-0.010481529,-0.110355906,0.14208689,-0.482972328,-0.151293782,-0.360132017
8,B4A10,1,0.518395017,-0.623814083,0.405021367,-0.065595059,-0.012924484,-0.051581969,0.796414865,0.38319527,0.1616451
8,B4A10,2,0.481813883,-0.623814083,-0.254031079,0.14780214,0.036462402,0.18219659,-0.562845345,-0.066215906,-0.480372717
8,B4A10,3,0.201212317,-0.623814083,0.279016972,-0.077914949,-0.05752652,-0.023769104,0.695450587,0.651556178,-0.018969122
8,B4A10,4,0.1530159,-0.623814083,0.187238249,-0.057263266,0.06449564,-0.138335788,0.45739023,0.514856723,-0.074638652
8,B4A10,5,0.469598267,-0.623814083,0.15768573,-0.052468772,0.064258257,-0.134472518,0.386947912,0.228542416,0.059803755
8,B4A10,6,0.484303917,-0.550285833,0.107924681,-0.105033461,0.035176724,-0.186027387,0.461430728,0.549617879,-0.084749808
8,B4A10,7,0.102059667,-0.550285833,-0.020261972,-0.253392166,-0.098850316,-0.313166378,0.883040161,0.516029855,0.181470851
8,B4A10,8,0.1212659,-0.550285833,-0.161685106,-0.326288193,-0.238205452,-0.338097001,0.944351454,0.444003811,0.276395436
8,B4A10,9,-0.23300125,-1.2581535,-0.175439393,-0.073551417,0.030200485,-0.143451102,-0.324011589,-0.263047948,-0.113721863
8,B4A10,10,-0.753896933,-1.549352083,-0.212914869,0.054263215,0.12134464,-0.051543104,-0.595807622,-0.706485029,0.176300937
8,B4A10,11,-0.66072695,-1.549352083,-0.212913891,-0.070127115,0.081605677,-0.190076857,-0.452727129,-0.572403406,0.163527102
8,B4A10,12,-0.659007883,-1.549352083,-0.274555102,-0.076281242,0.173848347,-0.267906671,-0.615000874,-0.62437852,-0.019445189
8,B4A10,13,-0.63677245,-1.549352083,-0.247887065,-0.183743012,-0.037034676,-0.274720372,-0.34984869,-0.511470268,0.238338963
8,B4A10,14,-0.40832675,-1.549352083,-0.164066047,-0.201482569,-0.039879085,-0.307465797,0.012774598,-0.282144904,0.336089066
8,B4A10,15,-0.071427333,-0.440715583,-0.142035248,-0.267150473,-0.175846159,-0.323748256,0.52307999,-0.109798061,0.6200855
8,B4A16,1,0.518395017,-0.623814083,0.141690409,-0.194957832,-0.209434048,0.035245127,0.786797364,-0.310063612,0.84081141
8,B4A16,2,0.481813883,-0.623814083,-0.023970443,-0.043921986,-0.097862261,0.100283478,0.038378982,-0.50806153,0.494724732
8,B4A16,3,0.201212317,-0.623814083,0.031616916,-0.020874003,-0.082381534,0.109176079,0.072597097,-0.477785394,0.539513578
8,B4A16,4,0.1530159,-0.623814083,-0.260148229,-0.085959553,-0.104062147,0.02450664,-0.381619557,-0.70669375,0.412924163
8,B4A16,5,0.469598267,-0.623814083,-0.227997911,-0.198270157,-0.296140378,0.161732167,-0.07911985,-0.539263932,0.547009732
8,B4A16,6,0.484303917,-0.550285833,0.057134648,-0.095982598,-0.204583677,0.182016688,0.310596908,-0.305300276,0.604518862
8,B4A16,7,0.102059667,-0.550285833,0.100488038,-0.032626572,-0.154514332,0.205939375,0.208758024,-0.250457609,0.42512046
8,B4A16,8,0.1212659,-0.550285833,0.063704839,-0.06344134,-0.112335015,0.060618071,0.21568846,-0.198316427,0.371076244
8,B4A16,9,-0.23300125,-1.2581535,-0.015626279,0.075452171,0.042196235,0.069223054,-0.254729338,-0.291445451,-0.005752979
8,B4A16,10,-0.753896933,-1.549352083,-0.066707857,0.012790743,0.106671746,-0.094012643,-0.257866262,-0.180342563,-0.116801058
8,B4A16,11,-0.66072695,-1.549352083,-0.224521601,-0.019549108,0.056084579,-0.092260439,-0.552449293,-0.249756673,-0.37185087
8,B4A16,12,-0.659007883,-1.549352083,-0.218158663,0.156332652,0.218584783,-0.014266941,-0.713453814,-0.212572318,-0.57081376
8,B4A16,13,-0.63677245,-1.549352083,-0.204836211,-0.041451541,0.032107851,-0.104965702,-0.507730979,-0.089811733,-0.42543865
8,B4A16,14,-0.40832675,-1.549352083,-0.138342773,-0.002396918,0.022050756,-0.034001138,-0.426258224,-0.064651781,-0.361618097
8,B4A16,15,-0.071427333,-0.440715583,0.14839587,0.110599063,0.129383119,0.013387384,-0.062349309,0.33551289,-0.291533914
2,B1A07,1,0.518395017,-0.623814083,0.758863113,-0.012069152,-0.118398017,0.123550401,0.941622002,0.361799064,0.436123728
2,B1A07,2,0.481813883,-0.623814083,0.610444477,0.243243394,0.096528192,0.155848864,0.383066615,0.147496898,0.174868898
2,B1A07,3,0.201212317,-0.623814083,0.682216732,0.143758472,0.075457746,0.078721365,0.582227354,0.318371357,0.178610906
2,B1A07,4,0.1530159,-0.623814083,0.333738639,-0.048505136,-0.080396399,0.040060699,0.4943446,0.052226274,0.352156834
2,B1A07,5,0.469598267,-0.623814083,-0.315679989,-0.096926113,-0.137214169,0.053600532,-0.33984691,-0.476764395,0.081887734
2,B1A07,6,0.484303917,-0.550285833,-0.335588031,0.076236768,0.017919203,0.075421806,-0.482547173,-0.452434003,-0.202568807
2,B1A07,7,0.102059667,-0.550285833,-0.339694405,0.017689405,0.000948889,0.026495346,-0.463329713,-0.517885192,-0.045379318
2,B1A07,8,0.1212659,-0.550285833,-0.235985138,0.042724917,-0.014271301,0.077746389,-0.356303943,-0.229682409,-0.258760358
2,B1A07,9,-0.23300125,-1.2581535,-0.239926291,0.316214951,0.128715854,0.214041829,-0.506822683,-0.16494927,-0.503130121
2,B1A07,10,-0.753896933,-1.549352083,-0.475985061,0.119391924,0.127461523,0.004579826,-0.684451768,-0.241332234,-0.693672711
2,B1A07,11,-0.66072695,-1.549352083,-0.513206677,0.14931364,0.137941751,0.026369896,-0.738284462,-0.460949479,-0.651841408
2,B1A07,12,-0.659007883,-1.549352083,-0.49579723,0.187732078,0.180504262,0.023453845,-0.732626248,-0.47459671,-0.626831018
2,B1A07,13,-0.63677245,-1.549352083,-0.078938532,0.033225048,0.121378971,-0.082641983,-0.169436808,-0.108290888,-0.148602289
2,B1A07,14,-0.40832675,-1.549352083,0.047263561,0.035823965,0.100389069,-0.058943859,-0.014452077,-0.024220034,-0.064534215
2,B1A07,15,-0.071427333,-0.440715583,0.152608229,0.108822475,0.213459557,-0.08725631,0.027283303,0.116280601,-0.160142444
2,B1A16,1,0.518395017,-0.623814083,0.061174241,0.067184198,0.02334542,0.044844002,0.03234451,0.344926872,-0.162021411
2,B1A16,2,0.481813883,-0.623814083,-0.360464079,0.155746323,0.114568397,0.046861823,-0.493110477,-0.19205686,-0.420812343
2,B1A16,3,0.201212317,-0.623814083,-0.271173311,0.159852834,0.116749209,0.051442714,-0.421959544,-0.329863265,-0.256325902
2,B1A16,4,0.1530159,-0.623814083,-0.366462756,-0.049399254,-0.047100523,-0.002738053,-0.434251259,-0.461050026,-0.127402568
2,B1A16,5,0.469598267,-0.623814083,-0.243342325,-0.066931483,0.009085603,-0.086117873,-0.263462777,-0.401978326,0.081276651
2,B1A16,6,0.484303917,-0.550285833,0.070347546,0.003767486,0.02272615,-0.016280603,0.070006757,-0.103745071,0.112861511
2,B1A16,7,0.102059667,-0.550285833,0.036262036,-0.048949939,-0.074704195,0.03658812,0.091435753,-0.042496484,0.06664315
2,B1A16,8,0.1212659,-0.550285833,0.335857734,-0.149792123,-0.181918074,0.046340251,0.730820879,0.607903144,0.03121969
2,B1A16,9,-0.23300125,-1.2581535,0.243781565,0.170893047,0.140507645,0.045422514,0.071257204,0.51012964,-0.348823664
2,B1A16,10,-0.753896933,-1.549352083,0.123114708,0.255967562,0.168159045,0.10555973,-0.132117865,0.152552785,-0.321111252
2,B1A16,11,-0.66072695,-1.549352083,-0.120920075,0.131453538,0.059243497,0.095852646,-0.296221355,-0.1130124,-0.293250863
2,B1A16,12,-0.659007883,-1.549352083,-0.067197584,0.115224182,0.052580765,0.08579289,-0.226123304,-0.080362002,-0.242427524
2,B1A16,13,-0.63677245,-1.549352083,0.181177249,-0.166180009,-0.198591323,0.052492037,0.531349256,0.074664293,0.370248594
2,B1A16,14,-0.40832675,-1.549352083,0.473708532,-0.162242332,-0.190635619,0.046518263,1.01682518,0.357337734,0.430509729
2,B1A16,15,-0.071427333,-0.440715583,0.023397707,-0.052247961,-0.115122196,0.099033878,0.067567639,-0.164751868,0.225451139
2,B1A17,1,0.518395017,-0.623814083,-0.188022046,0.018302188,0.025990601,-0.010604179,-0.204967596,-0.026693727,-0.181855344
2,B1A17,2,0.481813883,-0.623814083,-0.224990547,-0.056916936,0.066164426,-0.128428222,-0.216397289,-0.204795364,-0.102657605
2,B1A17,3,0.201212317,-0.623814083,-0.115959444,-0.359277789,-0.188973469,-0.268485523,0.441866379,-0.145554596,0.561774496
2,B1A17,4,0.1530159,-0.623814083,-0.131953205,-0.489350209,-0.45456974,-0.140512278,0.957753916,-0.183328926,1.24219129
2,B1A17,5,0.469598267,-0.623814083,-0.096739191,-0.404334596,-0.350860783,-0.139464957,0.665345437,-0.108067295,0.766722565
2,B1A17,6,0.484303917,-0.550285833,-0.403801294,-0.355630625,-0.345421697,-0.046994378,-0.213670539,-0.25925234,-0.041237113
2,B1A17,7,0.102059667,-0.550285833,-0.125540581,-0.136586082,-0.152341963,0.020270645,-0.022666236,0.162846074,-0.217944604
2,B1A17,8,0.1212659,-0.550285833,-0.173959319,0.070938247,0.024747812,0.063323633,-0.301904523,-0.037040333,-0.352464449
2,B1A17,9,-0.23300125,-1.2581535,0.088286393,-0.056220493,0.006736057,-0.070044515,0.170862291,0.307199094,-0.165788342
2,B1A17,10,-0.753896933,-1.549352083,-0.157444489,-0.100195275,-0.102156359,0.005196013,-0.12572455,-0.060025929,-0.148366811
2,B1A17,11,-0.66072695,-1.549352083,-0.05192142,-0.051528889,-0.035871622,-0.013848622,-0.035017504,-0.128702125,0.033151545
2,B1A17,12,-0.659007883,-1.549352083,-0.066989087,-0.044478923,-0.036202746,-0.003632049,-0.066643873,-0.251218856,0.179327017
2,B1A17,13,-0.63677245,-1.549352083,-0.110391866,-0.200015588,-0.184801277,-0.026845824,0.097963214,-0.281623975,0.486631147
2,B1A17,14,-0.40832675,-1.549352083,0.103711988,-0.020509402,0.082717186,-0.105750036,0.133950236,0.553990767,-0.354762138
2,B1A17,15,-0.071427333,-0.440715583,-0.282527765,-0.000864439,0.104517494,-0.104487074,-0.409175897,0.439655304,-0.692075499
2,B2A19,1,0.518395017,-0.623814083,-0.322759562,0.166334374,0.068968317,0.100155041,-0.427419993,-0.043204522,-0.375898272
2,B2A19,2,0.481813883,-0.623814083,-0.413358228,0.165401671,0.090055027,0.08234489,-0.549904326,-0.396769832,-0.382332609
2,B2A19,3,0.201212317,-0.623814083,-0.153368254,-0.077018837,-0.102784614,0.029255367,-0.115137567,-0.13717932,-0.054267524
2,B2A19,4,0.1530159,-0.623814083,-0.343404973,-0.007458327,-0.026768904,0.025101749,-0.429330376,-0.349042986,-0.24822187
2,B2A19,5,0.469598267,-0.623814083,-0.298779808,0.049756182,0.012558307,0.048844535,-0.417360606,-0.240329606,-0.327098043
2,B2A19,6,0.484303917,-0.550285833,-0.286545281,-0.252391122,-0.261673805,0.001919308,-0.128575615,-0.251490832,0.061499509
2,B2A19,7,0.102059667,-0.550285833,-0.219758021,-0.393134736,-0.381607864,-0.056902007,0.325212104,1.205065369,-0.423867531
2,B2A19,8,0.1212659,-0.550285833,-0.406387105,-0.212495823,-0.201825025,-0.02423543,-0.402568332,1.229393685,-0.769860318
2,B2A19,9,-0.23300125,-1.2581535,-0.224496192,0.159335507,0.037533767,0.154046643,-0.419414184,0.865071281,-0.743687881
2,B2A19,10,-0.753896933,-1.549352083,-0.117979936,0.305829185,0.118798524,0.216951057,-0.393883185,0.224108006,-0.582479009
2,B2A19,11,-0.66072695,-1.549352083,-0.135704763,0.349881474,0.197619658,0.169671272,-0.434978669,0.023106859,-0.537119802
2,B2A19,12,-0.659007883,-1.549352083,-0.0989704,0.243074638,0.119188024,0.150255444,-0.34870721,0.000125687,-0.438520476
2,B2A19,13,-0.63677245,-1.549352083,-0.163077441,-0.119901809,-0.143045146,0.037520269,-0.115491753,0.168240853,-0.32663425
2,B2A19,14,-0.40832675,-1.549352083,0.087764829,-0.144219337,-0.146448408,0.005360051,0.326810549,0.197133761,0.038273938
2,B2A19,15,-0.071427333,-0.440715583,0.475111536,-0.202006229,-0.239827565,0.064934885,1.165476578,0.804025154,0.128024334
2,B3A21,1,0.518395017,-0.623814083,-0.180292198,0.138116381,0.088222549,0.051290878,-0.272472768,-0.200217012,-0.150497101
2,B3A21,2,0.481813883,-0.623814083,0.014932302,0.153986036,0.113398636,0.046259776,-0.110273153,-0.160438811,-0.023211973
2,B3A21,3,0.201212317,-0.623814083,0.352981898,0.165218525,0.129555254,0.043829228,0.21361594,0.198499546,-0.013312285
2,B3A21,4,0.1530159,-0.623814083,0.443359821,0.173446438,0.132013724,0.051577244,0.291577737,0.265321062,-0.010345598
2,B3A21,5,0.469598267,-0.623814083,0.473993724,0.084434523,0.059167146,0.0353518,0.443576979,0.421919652,-0.01431295
2,B3A21,6,0.484303917,-0.550285833,0.561665848,0.067182881,0.063919333,0.011772646,0.57263166,0.577720528,-0.034336136
2,B3A21,7,0.102059667,-0.550285833,0.54511907,0.062004672,0.050800348,0.021275675,0.562486062,0.545885554,-0.029809181
2,B3A21,8,0.1212659,-0.550285833,0.344204736,0.076423758,-0.00606964,0.109210963,0.302010096,0.12467751,0.095378159
2,B3A21,9,-0.23300125,-1.2581535,0.123149472,0.301839177,0.152446475,0.169997382,-0.162929254,-0.117567424,-0.132657502
2,B3A21,10,-0.753896933,-1.549352083,-0.341565061,0.211622489,0.125068095,0.10696271,-0.570471342,-0.595313727,-0.073115476
2,B3A21,11,-0.66072695,-1.549352083,-0.328465685,0.192313033,0.179791376,0.028405178,-0.553986235,-0.542961297,-0.13896724
2,B3A21,12,-0.659007883,-1.549352083,-0.200831649,0.014164408,-0.021368201,0.054333797,-0.305484827,-0.4282219,0.141019005
2,B3A21,13,-0.63677245,-1.549352083,-0.26829026,0.051994272,0.02337055,0.046029319,-0.421258084,-0.419236536,-0.086294576
2,B3A21,14,-0.40832675,-1.549352083,0.000868748,0.012234253,-0.014059592,0.043637906,-0.046259717,-0.122593265,0.017400693
2,B3A21,15,-0.071427333,-0.440715583,0.118795602,-0.252041507,-0.252172754,-0.006062622,0.664733588,0.03087763,0.576008704
2,B4A14,1,0.518395017,-0.623814083,-0.293457557,-0.184306951,0.00318773,-0.210539518,-0.173723839,-0.491026083,0.265009757
2,B4A14,2,0.481813883,-0.623814083,-0.223963665,0.041096485,0.047996589,-0.005576297,-0.287747652,-0.555795031,0.240274966
2,B4A14,3,0.201212317,-0.623814083,-0.54209844,0.052269306,0.090254857,-0.034435276,-0.678391659,-0.858998713,0.107941917
2,B4A14,4,0.1530159,-0.623814083,-0.474578445,0.10523558,0.089324391,0.024283857,-0.631212356,-0.789418394,0.120716328
2,B4A14,5,0.469598267,-0.623814083,-0.382922844,0.038810649,0.081215141,-0.038641043,-0.512077505,-0.642281018,0.075753542
2,B4A14,6,0.484303917,-0.550285833,-0.194896789,0.08035479,0.080996891,0.008115155,-0.322329128,-0.43619923,0.055103263
2,B4A14,7,0.102059667,-0.550285833,0.091221738,0.059500707,0.117539607,-0.051184006,0.026853482,0.024304973,-0.065332499
2,B4A14,8,0.1212659,-0.550285833,0.200336299,-0.176361098,-0.011879278,-0.200426287,0.578030233,0.373067116,0.097545767
2,B4A14,9,-0.23300125,-1.2581535,0.195294953,-0.130589413,0.06907221,-0.218473396,0.465225257,0.4513699,-0.046049844
2,B4A14,10,-0.753896933,-1.549352083,-0.166187984,0.092165412,0.148777882,-0.045741246,-0.316262495,-0.23757127,-0.194137629
2,B4A14,11,-0.66072695,-1.549352083,-0.240180858,0.185989682,0.203830925,-0.001599003,-0.458504187,-0.326134145,-0.296742548
2,B4A14,12,-0.659007883,-1.549352083,-0.301958013,0.138296144,0.205003085,-0.050304245,-0.505594392,-0.458084601,-0.187394706
2,B4A14,13,-0.63677245,-1.549352083,0.131664647,-0.062799156,0.16494313,-0.223506056,0.240644947,0.311807797,-0.128868976
2,B4A14,14,-0.40832675,-1.549352083,0.395265926,0.057857273,0.207266938,-0.133321815,0.38847578,0.399831879,-0.083424585
2,B4A14,15,-0.071427333,-0.440715583,0.108894041,0.300215787,0.21758554,0.10107041,-0.191973374,-0.168209961,-0.10404603
2,B4A15,1,0.518395017,-0.623814083,0.181287786,-0.006050607,-0.05636282,0.052002722,0.248254956,0.325738303,-0.007349912
2,B4A15,2,0.481813883,-0.623814083,0.128555419,0.122860757,0.08205177,0.046404498,0.033714798,0.38300602,-0.22252149
2,B4A15,3,0.201212317,-0.623814083,0.03471,-0.043846619,-0.028607018,-0.018771572,0.09650216,0.792721343,-0.354314049
2,B4A15,4,0.1530159,-0.623814083,0.245180794,-0.160581614,-0.208031043,0.063112215,0.598287945,0.502750302,0.049039429
2,B4A15,5,0.469598267,-0.623814083,0.104006691,-0.059168937,-0.104172074,0.059820525,0.202694539,-0.043593069,0.181836523
2,B4A15,6,0.484303917,-0.550285833,0.093988593,-0.109460029,-0.165813694,0.080335441,0.268553185,-0.071387402,0.287184678
2,B4A15,7,0.102059667,-0.550285833,0.068446898,-0.062403276,-0.119450733,0.080948884,0.155082952,-0.076064647,0.173999025
2,B4A15,8,0.1212659,-0.550285833,0.209166776,-0.040567307,-0.098042203,0.082076321,0.313079599,0.029673544,0.208822865
2,B4A15,9,-0.23300125,-1.2581535,0.318569011,0.200360155,0.117260927,0.102676978,0.117938957,0.235799702,-0.159218995
2,B4A15,10,-0.753896933,-1.549352083,0.651192446,0.137264942,0.026797888,0.1431635,0.556438268,0.942240312,-0.254755502
2,B4A15,11,-0.66072695,-1.549352083,0.454007206,0.169194823,0.163492965,0.020977609,0.294024521,0.674415603,-0.293923838
2,B4A15,12,-0.659007883,-1.549352083,0.222953344,0.204737674,0.183793011,0.037618293,0.008237583,0.3561263,-0.334020235
2,B4A15,13,-0.63677245,-1.549352083,0.522456576,0.20235275,0.173743645,0.04600697,0.320639378,0.267617881,-0.029406694
2,B4A15,14,-0.40832675,-1.549352083,0.593024276,0.211624653,0.183629467,0.045854287,0.380634731,0.523255152,-0.171959289
2,B4A15,15,-0.071427333,-0.440715583,0.850398774,0.203691114,0.173633111,0.048474952,0.660259667,0.801485272,-0.159958319
2,B4A21,1,0.518395017,-0.623814083,-0.056121024,-0.067881595,0.080936401,-0.150645763,0.031074814,-0.167743764,0.141377767
2,B4A21,2,0.481813883,-0.623814083,-0.160157539,-0.096292689,0.08861618,-0.188678188,-0.093216086,-0.255390138,0.088748091
2,B4A21,3,0.201212317,-0.623814083,-0.137022092,-0.234604484,0.059033047,-0.31757434,0.120955005,0.011466451,0.05143307
2,B4A21,4,0.1530159,-0.623814083,-0.151450578,-0.404541351,-0.281382127,-0.24034515,0.514383181,-0.135497868,0.637671895
2,B4A21,5,0.469598267,-0.623814083,-0.310730815,-0.333997649,-0.187498875,-0.236755638,-0.039797502,-0.463196218,0.592776762
2,B4A21,6,0.484303917,-0.550285833,-0.395366682,-0.268707453,-0.173782322,-0.152835877,-0.314038476,-0.617539677,0.549049159
2,B4A21,7,0.102059667,-0.550285833,-0.409579296,-0.138230961,-0.112033283,-0.037928131,-0.462284117,-0.674039024,0.411190106
2,B4A21,8,0.1212659,-0.550285833,-0.341554722,-0.038471648,0.040404725,-0.084338081,-0.437188351,-0.56990446,0.153647675
2,B4A21,9,-0.23300125,-1.2581535,-0.335741247,-0.235375876,-0.169413273,-0.107209602,-0.25313786,-0.54335368,0.525125286
2,B4A21,10,-0.753896933,-1.549352083,-0.190199063,-0.106236229,-0.107784773,0.004262577,-0.167891568,-0.437937861,0.397998119
2,B4A21,11,-0.66072695,-1.549352083,-0.336607726,0.114141122,0.036100121,0.104261803,-0.529241319,-0.62611598,0.156140018
2,B4A21,12,-0.659007883,-1.549352083,-0.345158996,0.026829629,0.007334678,0.033920249,-0.498966162,-0.599635095,0.173256743
2,B4A21,13,-0.63677245,-1.549352083,-0.307303837,0.027229728,-0.010911027,0.05830646,-0.454485016,-0.573525826,0.224447081
2,B4A21,14,-0.40832675,-1.549352083,-0.230082273,0.111636176,0.117237671,0.00852714,-0.41612172,-0.469513067,0.036279617
2,B4A21,15,-0.071427333,-0.440715583,-0.447848072,-0.45961959,-0.355215776,-0.264903889,-0.126283357,-0.592509999,1.272330516
4,B1A13,1,0.518395017,-0.623814083,-0.105301747,-0.092907507,0.066155343,-0.170263241,-0.06394345,-0.295823926,0.166223193
4,B1A13,2,0.481813883,-0.623814083,-0.268496977,0.095979297,0.17490519,-0.058730308,-0.495198864,-0.580633943,-0.019567995
4,B1A13,3,0.201212317,-0.623814083,-0.035937005,0.039368398,0.113133821,-0.060967916,-0.157509492,-0.266377992,0.039956401
4,B1A13,4,0.1530159,-0.623814083,0.496620278,0.21810622,0.154942725,0.101430705,0.266168516,0.146326437,0.037517572
4,B1A13,5,0.469598267,-0.623814083,0.010788108,0.170783985,0.169683559,0.036546953,-0.253988854,-0.205826683,-0.133485535
4,B1A13,6,0.484303917,-0.550285833,-0.009681958,0.249557946,0.235985006,0.059433694,-0.354310677,-0.267079651,-0.18937175
4,B1A13,7,0.102059667,-0.550285833,0.071683936,0.380053658,0.25439186,0.181007535,-0.366872634,-0.322841271,-0.136740573
4,B1A13,8,0.1212659,-0.550285833,0.314862542,0.077519469,0.060130866,0.045152839,0.297029928,0.270740692,-0.056717318
4,B1A13,9,-0.23300125,-1.2581535,0.283639626,-0.095388426,-0.145876102,0.059686356,0.718958441,0.334451219,0.206852848
4,B1A13,10,-0.753896933,-1.549352083,0.359758739,0.095308084,-0.004791923,0.156923458,0.339015952,0.222059477,0.01504538
4,B1A13,11,-0.66072695,-1.549352083,0.0903225,0.466989421,0.23970626,0.304061529,-0.419834968,-0.248393357,-0.293698508
4,B1A13,12,-0.659007883,-1.549352083,0.302473248,0.372576651,0.297999115,0.139529461,-0.129547819,0.09324185,-0.290380767
4,B1A13,13,-0.63677245,-1.549352083,0.271061594,0.358061361,0.307071415,0.116860286,-0.151370462,0.083038115,-0.305407806
4,B1A13,14,-0.40832675,-1.549352083,0.265319628,0.150588564,0.262636676,-0.064849554,0.103978874,0.214056271,-0.182245406
4,B1A13,15,-0.071427333,-0.440715583,0.149383098,-0.02300878,0.204662982,-0.219418533,0.263062906,0.359943674,-0.171004088
4,B1A19,1,0.518395017,-0.623814083,-0.117478751,-0.00187928,0.125682259,-0.123875793,-0.194515342,-0.402064181,0.139889286
4,B1A19,2,0.481813883,-0.623814083,-0.128832509,-0.087879823,0.149650833,-0.230686614,-0.114485224,-0.229712042,0.045822452
4,B1A19,3,0.201212317,-0.623814083,0.044192421,-0.099561141,-0.025536997,-0.094207965,0.191246195,-0.127759373,0.244520224
4,B1A19,4,0.1530159,-0.623814083,0.155699232,-0.019081739,0.04886635,-0.067963987,0.218139247,-0.008862655,0.140969203
4,B1A19,5,0.469598267,-0.623814083,0.169129001,0.088693438,0.128120535,-0.015979537,0.055148772,-0.096041155,0.080769799
4,B1A19,6,0.484303917,-0.550285833,-0.429262601,-0.301878857,-0.079490327,-0.358772985,-0.498013732,-0.488646969,-0.105091079
4,B1A19,7,0.102059667,-0.550285833,-0.188386483,-0.031369169,0.000442321,-0.035124726,-0.343619837,-0.45118537,0.109187049
4,B1A19,8,0.1212659,-0.550285833,-0.216113701,0.246109855,0.072497523,0.252192362,-0.612502107,-0.638818227,0.016616541
4,B1A19,9,-0.23300125,-1.2581535,-0.101886116,0.287605643,0.110106173,0.255830908,-0.508024744,-0.566615911,0.094743856
4,B1A19,10,-0.753896933,-1.549352083,-0.003844699,0.36538664,0.198183858,0.23807608,-0.45127761,-0.453052733,-0.038398549
4,B1A19,11,-0.66072695,-1.549352083,0.223332273,0.202580438,0.048406564,0.235090757,-0.031945998,-0.255439761,0.255303035
4,B1A19,12,-0.659007883,-1.549352083,0.158678996,0.172407271,0.019991014,0.236354263,-0.081338763,-0.275951783,0.23521131
4,B1A19,13,-0.63677245,-1.549352083,0.789093942,0.125714586,0.027916817,0.156766744,0.940176669,0.456214087,0.248106665
4,B1A19,14,-0.40832675,-1.549352083,0.365029591,0.348831418,0.234891719,0.18354786,-0.036037189,-0.008519794,-0.100577467
4,B1A19,15,-0.071427333,-0.440715583,0.081304487,0.148018362,0.01204805,0.215318985,-0.16698858,-0.330957091,0.252623367
4,B1A21,1,0.518395017,-0.623814083,0.138883624,0.194362306,0.143132955,0.059714987,-0.109440287,-0.272988958,0.099210105
4,B1A21,2,0.481813883,-0.623814083,0.52122511,0.26743054,0.198312434,0.093888732,0.202888707,0.343800441,-0.108415839
4,B1A21,3,0.201212317,-0.623814083,1.046861636,0.082031318,-0.010696166,0.13122165,1.206011369,1.190328517,-0.006847832
4,B1A21,4,0.1530159,-0.623814083,1.709771862,0.184022799,0.064011986,0.168889406,1.76591298,1.760665391,-0.026436335
4,B1A21,5,0.469598267,-0.623814083,1.613600557,0.11242047,0.009749733,0.152325724,1.961548581,1.184944241,0.293502398
4,B1A21,6,0.484303917,-0.550285833,0.779763877,0.105989132,0.005696576,0.151709768,0.87957255,0.54920545,0.140463762
4,B1A21,7,0.102059667,-0.550285833,0.823575817,0.040206867,-0.056431289,0.147726133,1.16714395,0.528461839,0.33603701
4,B1A21,8,0.1212659,-0.550285833,0.111850769,-0.194110847,-0.262902355,0.076341721,0.700317472,-0.099814796,0.800669758
